ts,Temperature,Humidity
1625208000,22.6,27.9
1625207940,22.1,26.2
1625207880,22.0,26.2
1625207820,22.2,25.9
1625207760,22.3,26.1
1625207700,23.3,29.6
1625207640,22.4,27.5
1625207580,23.3,31.3
1625207520,21.7,26.1
1625207460,21.8,25.7
1625207400,21.8,25.2
1625207340,22.3,25.0
1625207280,24.2,28.0
1625207220,24.0,28.7
1625207160,22.4,25.4
1625207100,24.0,27.8
1625207040,23.9,28.4
1625206980,23.5,27.5
1625206920,22.1,25.4
1625206860,23.5,28.6
1625206800,21.9,25.1
1625206740,22.8,26.7
1625206680,23.6,29.0
1625206620,22.4,26.9
1625206560,23.3,28.7
1625206500,22.8,26.3
1625206440,24.1,29.7
1625206380,23.7,29.2
1625206320,22.4,25.8
1625206260,23.8,28.3
1625206200,22.2,26.1
1625206140,23.3,27.5
1625206080,22.5,25.7
1625206020,23.8,28.5
1625205960,23.2,28.6
1625205900,23.9,30.0
1625205840,23.5,29.6
1625205780,22.1,27.4
1625205720,23.5,31.5
1625205660,21.9,27.2
1625205600,23.0,27.6
1625205540,23.0,28.9
1625205480,22.0,26.1
1625205420,23.0,26.1
1625205360,22.7,26.8
1625205300,22.0,24.6
1625205240,23.4,25.0
1625205180,24.2,27.2
1625205120,22.8,24.5
1625205060,22.8,24.5
1625205000,24.5,27.4
1625204940,24.3,27.8
1625204880,24.2,28.3
1625204820,24.0,28.1
1625204760,23.8,28.5
1625204700,23.5,28.0
1625204640,22.2,24.2
1625204580,22.3,25.1
1625204520,23.2,27.8
1625204460,22.2,25.1
1625204400,23.1,28.0
1625204340,22.3,26.5
1625204280,22.6,26.3
1625204220,21.8,24.0
1625204160,21.9,23.6
1625204100,22.5,24.5
1625204040,23.9,26.1
1625203980,23.1,24.6
1625203920,23.0,25.4
1625203860,22.3,23.3
1625203800,23.6,23.4
1625203740,22.8,23.4
1625203680,24.5,25.7
1625203620,24.3,26.7
1625203560,24.1,27.0
1625203500,23.9,27.4
1625203440,23.5,27.4
1625203380,22.6,25.4
1625203320,22.6,25.2
1625203260,23.7,28.5
1625203200,23.0,26.8
1625203140,22.3,24.5
1625203080,23.3,26.4
1625203020,22.3,25.7
1625202960,22.5,25.2
1625202900,23.4,28.6
1625202840,22.4,27.2
1625202780,23.0,27.9
1625202720,22.2,25.9
1625202660,22.4,25.3
1625202600,23.5,28.6
1625202540,23.6,29.4
1625202480,22.3,25.4
1625202420,23.5,28.7
1625202360,23.5,28.3
1625202300,21.8,24.4
1625202240,22.1,24.4
1625202180,22.5,25.2
1625202120,23.7,28.1
1625202060,23.4,27.9
1625202000,22.0,24.6
1625201940,22.9,26.9
1625201880,23.4,27.3
1625201820,22.6,26.1
1625201760,22.4,25.1
1625201700,22.9,27.6
1625201640,23.6,31.4
1625201580,23.3,30.9
1625201520,22.8,30.1
1625201460,21.7,25.3
1625201400,21.5,25.2
1625201340,21.4,25.3
1625201280,21.4,25.0
1625201220,21.6,25.1
1625201160,22.6,25.3
1625201100,21.8,25.4
1625201040,23.3,25.1
1625200980,22.2,23.9
1625200920,22.6,23.0
1625200860,23.7,25.2
1625200800,22.4,23.3
1625200740,23.0,22.3
1625200680,23.8,23.1
1625200620,23.5,22.5
1625200560,24.3,23.9
1625200500,25.0,24.7
1625200440,24.9,25.6
1625200380,24.8,26.1
1625200320,24.6,26.4
1625200260,24.6,26.2
1625200200,24.4,26.2
1625200140,24.3,26.8
1625200080,24.0,27.0
1625200020,23.8,27.2
1625199960,22.9,24.4
1625199900,23.6,26.9
1625199840,24.0,27.5
1625199780,23.4,27.0
1625199720,23.5,27.6
1625199660,22.8,24.4
1625199600,22.3,24.4
1625199540,23.5,27.5
1625199480,22.5,25.0
1625199420,23.2,28.0
1625199360,22.5,26.2
1625199300,23.4,30.0
1625199240,22.0,24.2
1625199180,21.9,24.4
1625199120,22.0,24.2
1625199060,22.5,25.1
1625199000,22.2,24.0
1625198940,22.4,25.2
1625198880,23.2,27.2
1625198820,22.3,24.5
1625198760,23.3,26.5
1625198700,22.6,25.1
1625198640,23.0,24.6
1625198580,23.1,26.4
1625198520,22.4,24.5
1625198460,23.4,28.7
1625198400,22.2,24.1
1625198340,22.6,25.3
1625198280,21.8,24.4
1625198220,21.9,24.1
1625198160,22.0,24.0
1625198100,22.3,24.5
1625198040,23.8,26.9
1625197980,22.7,24.2
1625197920,24.0,27.6
1625197860,23.7,28.1
1625197800,22.3,24.4
1625197740,23.4,27.0
1625197680,22.3,24.1
1625197620,22.5,24.8
1625197560,22.6,24.6
1625197500,23.6,27.5
1625197440,22.7,24.5
1625197380,22.3,24.4
1625197320,23.3,26.1
1625197260,22.5,25.1
1625197200,23.0,26.2
1625197140,22.9,27.4
1625197080,23.0,26.9
1625197020,22.4,26.3
1625196960,22.1,25.2
1625196900,22.3,25.7
1625196840,23.1,26.9
1625196780,22.5,26.8
1625196720,22.4,25.3
1625196660,23.5,29.2
1625196600,22.0,24.7
1625196540,22.5,25.3
1625196480,23.6,29.4
1625196420,22.8,25.2
1625196360,22.4,25.7
1625196300,22.7,25.2
1625196240,23.4,29.7
1625196180,22.3,24.1
1625196120,22.1,24.0
1625196060,22.1,23.9
1625196000,22.2,24.5
1625195940,22.4,25.3
1625195880,23.2,29.2
1625195820,21.6,24.4
1625195760,21.6,23.9
1625195700,21.7,23.5
1625195640,22.1,23.0
1625195580,22.5,23.0
1625195520,24.5,25.7
1625195460,24.3,25.6
1625195400,24.2,26.7
1625195340,24.0,26.5
1625195280,23.8,26.9
1625195220,23.5,27.0
1625195160,22.2,23.7
1625195100,22.0,24.1
1625195040,23.6,26.8
1625194980,22.3,23.6
1625194920,22.3,23.9
1625194860,23.7,27.3
1625194800,23.4,27.0
1625194740,23.0,26.3
1625194680,21.8,23.7
1625194620,22.1,24.7
1625194560,22.7,26.3
1625194500,21.7,23.6
1625194440,21.7,23.5
1625194380,21.7,23.6
1625194320,21.8,25.1
1625194260,21.4,24.1
1625194200,21.2,24.1
1625194140,21.2,23.7
1625194080,21.1,23.9
1625194020,21.2,23.5
1625193960,21.2,22.9
1625193900,21.4,22.4
1625193840,21.7,22.0
1625193780,22.1,21.8
1625193720,22.5,21.1
1625193660,23.4,21.5
1625193600,25.0,22.9
1625193540,25.0,23.0
1625193480,24.8,23.7
1625193420,24.7,23.9
1625193360,24.6,23.9
1625193300,24.5,24.4
1625193240,24.2,24.6
1625193180,24.0,25.0
1625193120,23.8,25.7
1625193060,23.5,26.4
1625193000,23.3,25.8
1625192940,22.2,23.4
1625192880,21.3,22.6
1625192820,21.6,22.2
1625192760,21.9,21.5
1625192700,22.2,21.2
1625192640,22.6,20.7
1625192580,24.1,20.9
1625192520,24.1,21.4
1625192460,25.2,23.0
1625192400,25.1,23.3
1625192340,25.0,23.7
1625192280,25.0,24.1
1625192220,24.9,24.7
1625192160,24.8,24.2
1625192100,24.6,24.8
1625192040,24.5,25.3
1625191980,24.4,26.3
1625191920,24.2,27.4
1625191860,24.0,27.8
1625191800,23.8,28.0
1625191740,23.5,27.0
1625191680,23.2,26.7
1625191620,22.1,23.4
1625191560,21.9,23.5
1625191500,21.9,23.7
1625191440,21.8,24.1
1625191380,21.7,24.1
1625191320,21.7,24.1
1625191260,21.7,23.9
1625191200,21.7,23.9
1625191140,21.6,24.2
1625191080,21.6,24.4
1625191020,21.6,24.6
1625190960,21.4,24.7
1625190900,21.3,25.2
1625190840,21.2,25.3
1625190780,21.0,25.9
1625190720,20.8,26.1
1625190660,20.8,25.9
1625190600,20.8,25.9
1625190540,20.7,26.3
1625190480,20.7,25.9
1625190420,20.7,25.8
1625190360,20.7,25.4
1625190300,20.7,25.6
1625190240,20.7,25.4
1625190180,20.8,25.2
1625190120,20.8,25.1
1625190060,20.8,25.0
1625190000,20.8,25.1
1625189940,20.8,24.7
1625189880,20.8,25.0
1625189820,20.8,24.6
1625189760,20.8,24.8
1625189700,20.8,24.8
1625189640,20.8,24.4
1625189580,20.8,24.4
1625189520,20.9,24.4
1625189460,21.0,23.9
1625189400,21.0,23.7
1625189340,21.0,23.5
1625189280,21.1,23.3
1625189220,21.2,22.9
1625189160,21.2,22.5
1625189100,21.4,21.8
1625189040,21.6,21.3
1625188980,21.8,20.9
1625188920,22.1,20.1
1625188860,22.4,19.5
1625188800,22.8,19.1
1625188740,23.4,18.9
1625188680,24.8,19.3
1625188620,26.1,20.2
1625188560,26.1,20.7
1625188500,26.1,20.7
1625188440,26.1,21.2
1625188380,25.9,21.3
1625188320,25.9,21.5
1625188260,25.9,21.9
1625188200,25.9,22.0
1625188140,25.8,22.3
1625188080,25.6,22.5
1625188020,25.6,22.9
1625187960,25.5,23.4
1625187900,25.3,23.6
1625187840,25.2,24.1
1625187780,25.0,24.6
1625187720,24.9,25.3
1625187660,24.7,25.8
1625187600,24.5,26.7
1625187540,24.1,26.1
1625187480,22.1,23.1
1625187420,22.4,22.6
1625187360,22.8,22.3
1625187300,23.3,22.0
1625187240,25.2,23.4
1625187180,25.7,24.2
1625187120,25.3,23.4
1625187060,26.1,28.5
1625187000,26.2,26.4
1625186940,26.7,25.3
1625186880,26.6,26.4
1625186820,26.7,23.3
1625186760,26.4,25.9
1625186700,26.4,22.6
1625186640,26.4,22.2
1625186580,26.3,22.2
1625186520,26.3,22.3
1625186460,26.2,22.6
1625186400,26.1,22.8
1625186340,26.1,23.3
1625186280,26.1,23.1
1625186220,26.0,23.6
1625186160,25.9,23.9
1625186100,25.8,23.6
1625186040,25.7,24.0
1625185980,25.6,24.8
1625185920,25.1,24.0
1625185860,24.7,23.0
1625185800,25.7,24.5
1625185740,25.6,24.4
1625185680,25.4,25.0
1625185620,25.3,25.7
1625185560,25.1,25.9
1625185500,25.0,26.3
1625185440,24.8,26.9
1625185380,24.5,27.3
1625185320,24.1,27.8
1625185260,22.9,24.8
1625185200,24.0,26.9
1625185140,22.8,25.3
1625185080,23.0,25.0
1625185020,24.1,27.0
1625184960,23.0,24.7
1625184900,23.1,24.4
1625184840,24.3,25.9
1625184780,23.3,24.5
1625184720,23.5,23.6
1625184660,24.0,23.6
1625184600,24.3,24.6
1625184540,25.1,26.5
1625184480,25.0,26.8
1625184420,24.8,27.6
1625184360,24.5,28.0
1625184300,24.3,28.7
1625184240,23.7,27.8
1625184180,22.3,26.3
1625184120,23.2,27.6
1625184060,22.9,26.4
1625184000,22.4,25.3
1625183940,22.6,25.1
1625183880,22.8,24.5
1625183820,24.9,26.5
1625183760,23.4,24.4
1625183700,24.9,24.7
1625183640,25.0,25.0
1625183580,23.7,25.0
1625183520,25.0,27.3
1625183460,25.1,28.7
1625183400,23.8,26.3
1625183340,24.9,28.3
1625183280,25.0,29.1
1625183220,23.8,26.8
1625183160,24.6,28.4
1625183100,24.6,28.6
1625183040,24.2,28.1
1625182980,24.6,27.9
1625182920,24.7,30.1
1625182860,23.6,28.4
1625182800,24.2,30.6
1625182740,24.2,31.7
1625182680,23.9,31.7
1625182620,23.7,31.1
1625182560,23.5,30.7
1625182500,23.7,33.0
1625182440,22.7,29.1
1625182380,22.3,29.6
1625182320,21.9,30.3
1625182260,21.8,28.9
1625182200,21.8,28.9
1625182140,21.8,28.0
1625182080,21.9,27.6
1625182020,21.9,27.6
1625181960,22.1,27.3
1625181900,22.1,26.8
1625181840,22.3,26.3
1625181780,22.6,26.1
1625181720,22.7,25.7
1625181660,22.9,25.1
1625181600,23.2,24.2
1625181540,24.3,24.4
1625181480,24.4,23.6
1625181420,25.7,26.1
1625181360,25.5,26.8
1625181300,24.6,24.1
1625181240,24.3,24.0
1625181180,26.1,26.5
1625181120,26.1,27.4
1625181060,26.0,27.9
1625181000,25.8,27.6
1625180940,25.7,28.3
1625180880,25.4,28.4
1625180820,25.2,28.9
1625180760,24.5,26.8
1625180700,24.1,26.4
1625180640,25.0,28.7
1625180580,23.4,26.1
1625180520,25.2,29.5
1625180460,25.0,29.4
1625180400,24.6,30.2
1625180340,23.1,25.9
1625180280,24.2,27.8
1625180220,23.5,26.5
1625180160,23.1,25.7
1625180100,23.7,25.3
1625180040,23.0,24.7
1625179980,23.2,24.4
1625179920,23.5,24.5
1625179860,23.8,23.0
1625179800,25.3,25.1
1625179740,24.6,23.6
1625179680,25.0,23.0
1625179620,24.8,23.0
1625179560,26.7,25.8
1625179500,26.6,25.6
1625179440,26.5,25.6
1625179380,26.4,26.3
1625179320,26.2,26.2
1625179260,26.1,25.9
1625179200,26.0,26.7
1625179140,25.8,26.3
1625179080,24.6,23.6
1625179020,25.6,26.1
1625178960,26.1,27.4
1625178900,25.9,27.5
1625178840,25.8,28.1
1625178780,25.5,27.4
1625178720,24.8,27.5
1625178660,25.2,27.6
1625178600,24.5,25.7
1625178540,24.1,24.8
1625178480,23.6,24.4
1625178420,25.0,26.9
1625178360,23.7,24.5
1625178300,25.2,27.5
1625178240,23.6,24.4
1625178180,24.9,25.3
1625178120,24.5,25.6
1625178060,24.3,24.2
1625178000,25.5,26.3
1625177940,25.0,24.8
1625177880,25.9,27.9
1625177820,25.6,27.9
1625177760,25.4,28.3
1625177700,25.1,28.5
1625177640,24.9,28.9
1625177580,24.5,28.0
1625177520,22.8,25.7
1625177460,23.0,25.1
1625177400,23.1,25.1
1625177340,23.4,25.7
1625177280,23.6,25.6
1625177220,23.3,25.2
1625177160,24.1,25.7
1625177100,23.8,23.6
1625177040,24.3,23.4
1625176980,24.8,23.3
1625176920,23.8,21.7
1625176860,24.1,20.8
1625176800,25.0,20.6
1625176740,25.0,20.2
1625176680,27.5,22.4
1625176620,27.5,22.3
1625176560,27.5,22.4
1625176500,27.4,22.5
1625176440,27.4,22.4
1625176380,27.4,22.4
1625176320,27.4,22.5
1625176260,27.4,22.5
1625176200,27.3,22.6
1625176140,27.3,22.8
1625176080,27.3,23.0
1625176020,27.2,22.8
1625175960,27.2,22.9
1625175900,27.1,22.8
1625175840,27.1,23.1
1625175780,27.0,23.1
1625175720,26.9,23.1
1625175660,26.8,23.1
1625175600,26.7,23.3
1625175540,26.6,23.3
1625175480,26.5,23.4
1625175420,26.3,23.5
1625175360,26.2,23.5
1625175300,25.9,23.0
1625175240,25.0,21.8
1625175180,26.1,22.8
1625175120,25.8,22.6
1625175060,25.4,20.4
1625175000,25.5,20.6
1625174940,26.6,21.9
1625174880,27.2,22.8
1625174820,27.2,22.8
1625174760,27.1,23.4
1625174700,27.1,23.7
1625174640,27.0,23.7
1625174580,27.0,23.9
1625174520,26.9,24.2
1625174460,26.8,24.4
1625174400,26.8,24.8
1625174340,26.6,25.4
1625174280,26.5,25.4
1625174220,26.4,25.6
1625174160,26.3,25.9
1625174100,26.1,26.5
1625174040,25.9,27.4
1625173980,25.7,27.5
1625173920,25.4,27.8
1625173860,25.1,28.5
1625173800,24.8,28.3
1625173740,23.3,25.2
1625173680,23.3,24.8
1625173620,23.5,25.1
1625173560,25.0,26.5
1625173500,23.5,25.1
1625173440,24.2,25.0
1625173380,25.0,27.8
1625173320,23.5,24.4
1625173260,24.4,24.6
1625173200,23.6,23.4
1625173140,23.7,23.3
1625173080,24.5,22.4
1625173020,25.0,22.6
1625172960,25.6,23.5
1625172900,26.6,25.4
1625172840,26.5,25.9
1625172780,26.2,26.2
1625172720,26.0,26.1
1625172660,25.9,26.8
1625172600,25.6,26.9
1625172540,24.8,24.2
1625172480,24.7,24.2
1625172420,24.6,23.4
1625172360,25.7,25.4
1625172300,23.9,23.1
1625172240,25.8,23.9
1625172180,24.4,22.8
1625172120,26.2,25.2
1625172060,26.0,25.6
1625172000,25.8,25.7
1625171940,25.6,25.4
1625171880,25.1,25.0
1625171820,24.0,23.5
1625171760,25.0,24.1
1625171700,24.3,23.4
1625171640,24.9,23.3
1625171580,25.0,24.2
1625171520,24.0,23.0
1625171460,26.1,25.6
1625171400,25.9,25.7
1625171340,25.7,26.3
1625171280,25.5,26.9
1625171220,25.0,26.8
1625171160,23.5,24.4
1625171100,25.0,25.6
1625171040,23.6,24.5
1625170980,25.0,26.1
1625170920,23.5,23.7
1625170860,23.4,23.3
1625170800,23.7,22.8
1625170740,24.2,22.6
1625170680,26.1,24.8
1625170620,26.0,24.8
1625170560,25.9,25.3
1625170500,25.5,24.7
1625170440,25.2,24.2
1625170380,24.2,22.5
1625170320,24.2,22.9
1625170260,24.4,22.8
1625170200,24.6,23.7
1625170140,24.3,22.8
1625170080,24.9,24.0
1625170020,24.7,24.0
1625169960,23.2,22.6
1625169900,23.4,22.3
1625169840,24.2,22.4
1625169780,25.0,23.7
1625169720,24.1,22.5
1625169660,24.3,23.3
1625169600,23.5,22.2
1625169540,24.8,23.7
1625169480,22.9,22.6
1625169420,23.6,23.0
1625169360,23.5,22.5
1625169300,23.0,21.8
1625169240,23.2,21.4
1625169180,23.5,20.7
1625169120,23.8,20.6
1625169060,24.4,20.3
1625169000,25.9,21.4
1625168940,25.5,20.7
1625168880,26.1,22.4
1625168820,25.8,22.6
1625168760,25.5,22.8
1625168700,23.9,21.2
1625168640,25.5,22.8
1625168580,23.7,21.4
1625168520,25.6,22.6
1625168460,25.0,21.8
1625168400,24.0,20.9
1625168340,24.4,20.4
1625168280,25.9,21.5
1625168220,24.7,20.0
1625168160,26.0,20.8
1625168100,25.0,20.2
1625168040,26.7,21.3
1625167980,26.5,20.8
1625167920,25.9,19.7
1625167860,25.4,19.8
1625167800,26.8,21.1
1625167740,26.7,21.5
1625167680,26.6,21.4
1625167620,26.3,21.2
1625167560,26.1,20.9
1625167500,24.5,19.7
1625167440,26.5,20.8
1625167380,26.2,20.7
1625167320,24.5,19.5
1625167260,26.7,21.3
1625167200,26.6,21.7
1625167140,26.5,22.3
1625167080,26.4,22.4
1625167020,26.1,22.6
1625166960,25.8,23.0
1625166900,25.5,23.0
1625166840,24.2,21.5
1625166780,25.0,22.9
1625166720,24.3,24.6
1625166660,24.5,23.3
1625166600,26.1,21.4
1625166540,25.1,20.9
1625166480,25.0,19.7
1625166420,26.0,20.9
1625166360,24.8,20.4
1625166300,25.3,20.4
1625166240,26.6,22.6
1625166180,26.5,23.3
1625166120,26.3,25.7
1625166060,25.9,24.8
1625166000,26.5,22.9
1625165940,26.3,23.6
1625165880,26.1,24.0
1625165820,25.9,24.6
1625165760,25.6,24.7
1625165700,25.3,24.8
1625165640,24.5,22.8
1625165580,23.6,22.8
1625165520,24.4,23.0
1625165460,24.0,23.4
1625165400,23.9,23.5
1625165340,24.2,24.0
1625165280,23.4,23.6
1625165220,25.0,25.4
1625165160,23.6,24.0
1625165100,24.8,25.2
1625165040,23.5,24.0
1625164980,24.9,25.9
1625164920,23.6,23.6
1625164860,24.6,24.5
1625164800,23.8,24.1
1625164740,24.3,24.5
1625164680,23.9,24.8
1625164620,23.8,24.5
1625164560,24.7,26.1
1625164500,23.4,24.5
1625164440,24.9,26.9
1625164380,23.7,25.4
1625164320,23.8,24.8
1625164260,24.5,26.8
1625164200,23.3,24.7
1625164140,23.6,24.7
1625164080,23.3,24.1
1625164020,23.3,24.2
1625163960,24.1,24.5
1625163900,23.6,23.6
1625163840,23.7,4.6
1625163780,25.0,23.9
1625163720,24.1,22.9
1625163660,24.3,22.5
1625163600,25.3,21.9
1625163540,24.8,21.5
1625163480,25.3,21.5
1625163420,26.6,21.7
1625163360,27.6,23.7
1625163300,27.5,24.0
1625163240,27.4,23.5
1625163180,27.4,24.0
1625163120,27.3,24.4
1625163060,27.3,24.4
1625163000,27.2,25.0
1625162940,27.1,25.0
1625162880,27.0,25.1
1625162820,26.8,25.3
1625162760,26.7,25.7
1625162700,26.5,26.2
1625162640,26.2,26.3
1625162580,26.0,26.8
1625162520,25.8,26.8
1625162460,25.5,27.3
1625162400,25.0,27.2
1625162340,23.5,25.8
1625162280,24.4,26.5
1625162220,24.4,25.7
1625162160,24.8,28.4
1625162100,23.9,25.7
1625162040,24.9,28.9
1625161980,24.3,29.4
1625161920,22.9,26.3
1625161860,23.0,25.9
1625161800,23.1,25.4
1625161740,23.2,25.1
1625161680,23.4,25.2
1625161620,23.5,25.3
1625161560,24.8,27.8
1625161500,23.5,25.8
1625161440,24.2,25.4
1625161380,24.6,28.1
1625161320,23.2,25.1
1625161260,23.3,25.1
1625161200,23.4,24.6
1625161140,23.6,24.6
1625161080,23.9,24.1
1625161020,24.3,24.2
1625160960,25.4,25.8
1625160900,24.4,23.7
1625160840,25.3,25.2
1625160780,24.5,24.0
1625160720,25.0,24.2
1625160660,25.0,25.0
1625160600,24.1,23.7
1625160540,25.2,24.4
1625160480,25.9,26.1
1625160420,25.0,24.2
1625160360,25.7,25.6
1625160300,25.6,26.4
1625160240,24.1,24.5
1625160180,25.6,27.6
1625160120,24.8,25.3
1625160060,25.1,25.9
1625160000,24.4,24.4
1625159940,25.5,26.5
1625159880,24.1,24.1
1625159820,25.6,25.8
1625159760,24.1,24.4
1625159700,25.8,26.7
1625159640,25.5,27.8
1625159580,24.8,25.6
1625159520,24.5,26.4
1625159460,24.4,25.4
1625159400,24.6,26.7
1625159340,25.2,28.9
1625159280,25.0,31.2
1625159220,24.5,29.6
1625159160,22.9,26.8
1625159100,23.9,29.0
1625159040,22.6,26.5
1625158980,22.6,27.2
1625158920,22.7,26.8
1625158860,22.7,26.5
1625158800,22.7,26.4
1625158740,22.6,27.0
1625158680,22.7,26.7
1625158620,22.7,26.5
1625158560,22.7,26.5
1625158500,22.7,26.8
1625158440,22.7,26.4
1625158380,22.7,26.8
1625158320,22.7,26.8
1625158260,22.7,26.7
1625158200,22.7,26.9
1625158140,22.6,27.2
1625158080,22.7,26.8
1625158020,22.7,26.7
1625157960,22.7,26.9
1625157900,22.7,26.8
1625157840,22.7,26.7
1625157780,22.8,26.7
1625157720,22.7,26.4
1625157660,22.7,26.7
1625157600,22.8,26.9
1625157540,22.8,26.4
1625157480,22.8,26.8
1625157420,22.8,26.4
1625157360,22.9,26.7
1625157300,22.9,26.7
1625157240,23.0,26.4
1625157180,23.1,26.3
1625157120,23.2,25.8
1625157060,23.3,25.3
1625157000,23.7,24.8
1625156940,23.6,24.7
1625156880,23.5,24.6
1625156820,24.0,24.6
1625156760,24.6,24.8
1625156700,24.1,24.4
1625156640,23.5,23.6
1625156580,24.0,22.9
1625156520,24.3,22.6
1625156460,24.2,22.0
1625156400,25.0,21.5
1625156340,26.2,21.3
1625156280,26.6,22.0
1625156220,27.1,23.6
1625156160,27.0,24.1
1625156100,27.0,24.4
1625156040,26.8,24.6
1625155980,26.6,24.6
1625155920,26.5,25.7
1625155860,26.3,25.6
1625155800,26.1,26.2
1625155740,26.0,26.9
1625155680,25.8,27.8
1625155620,25.5,28.0
1625155560,25.1,29.0
1625155500,24.5,27.5
1625155440,23.7,26.2
1625155380,23.9,25.3
1625155320,23.9,25.8
1625155260,23.2,24.8
1625155200,24.7,28.0
1625155140,23.2,25.2
1625155080,24.0,26.3
1625155020,23.1,25.4
1625154960,24.3,27.9
1625154900,23.0,25.2
1625154840,24.1,27.4
1625154780,22.7,24.8
1625154720,22.6,24.7
1625154660,22.7,24.7
1625154600,22.8,24.6
1625154540,23.0,24.5
1625154480,23.0,24.2
1625154420,23.4,24.4
1625154360,23.4,24.5
1625154300,23.6,25.2
1625154240,22.9,24.4
1625154180,22.7,24.4
1625154120,22.7,24.2
1625154060,22.8,24.2
1625154000,22.9,24.2
1625153940,22.9,24.1
1625153880,23.7,25.2
1625153820,23.4,24.7
1625153760,22.8,24.7
1625153700,22.9,24.7
1625153640,23.0,24.5
1625153580,23.1,24.0
1625153520,23.4,23.7
1625153460,24.5,25.9
1625153400,23.4,24.1
1625153340,24.0,24.2
1625153280,22.9,23.7
1625153220,23.1,23.3
1625153160,23.3,22.8
1625153100,23.5,22.0
1625153040,23.7,21.8
1625152980,23.9,21.2
1625152920,25.2,21.7
1625152860,24.2,20.6
1625152800,25.8,20.9
1625152740,24.4,20.0
1625152680,25.0,19.5
1625152620,27.4,21.2
1625152560,27.3,21.1
1625152500,27.3,21.2
1625152440,27.2,21.4
1625152380,27.1,21.7
1625152320,27.0,21.8
1625152260,26.9,22.2
1625152200,26.7,22.4
1625152140,26.7,22.9
1625152080,26.5,23.6
1625152020,26.3,23.4
1625151960,26.1,23.7
1625151900,25.8,24.4
1625151840,25.1,23.5
1625151780,25.1,23.7
1625151720,25.8,24.6
1625151660,25.3,24.6
1625151600,23.9,22.8
1625151540,25.6,25.6
1625151480,25.2,25.7
1625151420,25.0,26.4
1625151360,24.4,26.8
1625151300,22.9,24.5
1625151240,23.0,24.5
1625151180,23.0,24.4
1625151120,23.1,24.0
1625151060,23.4,24.4
1625151000,23.5,23.9
1625150940,23.9,24.0
1625150880,25.0,25.3
1625150820,24.1,23.9
1625150760,24.6,23.7
1625150700,25.9,26.1
1625150640,25.7,26.8
1625150580,25.5,27.5
1625150520,25.1,28.4
1625150460,25.0,30.0
1625150400,24.3,27.3
1625150340,23.6,26.8
1625150280,23.3,26.2
1625150220,24.2,28.9
1625150160,23.2,28.1
1625150100,23.5,28.7
1625150040,22.7,26.8
1625149980,22.7,26.8
1625149920,22.7,27.2
1625149860,22.7,27.6
1625149800,22.7,27.8
1625149740,22.8,28.1
1625149680,22.8,28.4
1625149620,22.7,28.1
1625149560,22.7,28.1
1625149500,22.7,27.8
1625149440,22.8,28.1
1625149380,22.8,28.3
1625149320,22.8,28.6
1625149260,22.8,27.8
1625149200,22.8,28.3
1625149140,22.8,28.1
1625149080,22.8,28.3
1625149020,22.9,28.3
1625148960,22.9,27.9
1625148900,22.9,28.3
1625148840,23.0,28.1
1625148780,23.0,28.1
1625148720,23.0,28.6
1625148660,23.1,28.4
1625148600,23.3,27.9
1625148540,24.3,31.2
1625148480,23.0,27.5
1625148420,23.2,27.9
1625148360,23.2,27.5
1625148300,23.9,28.3
1625148240,23.7,26.8
1625148180,23.0,27.2
1625320320,28.7,37.6
1625320260,28.7,37.8
1625320200,28.7,37.4
1625320140,28.8,37.5
1625320080,28.7,37.3
1625320020,28.6,37.0
1625319960,28.7,37.2
1625319900,28.6,36.9
1625319840,28.6,36.8
1625319780,28.6,36.9
1625319720,28.5,36.9
1625319660,28.5,36.8
1625319600,28.5,36.8
1625319540,28.5,36.6
1625319480,28.5,36.6
1625319420,28.5,36.8
1625319360,28.5,36.7
1625319300,28.4,37.0
1625319240,28.4,36.9
1625319180,28.4,36.9
1625319120,28.4,36.8
1625319060,28.4,36.9
1625319000,28.3,37.2
1625318940,28.3,36.8
1625318880,28.3,37.0
1625318820,28.3,37.0
1625318760,28.3,37.0
1625318700,28.3,36.7
1625318640,28.2,37.0
1625318580,28.3,37.4
1625318520,28.2,37.4
1625318460,28.2,37.4
1625318400,28.2,37.3
1625318340,28.2,37.4
1625318280,28.1,37.4
1625318220,28.1,37.5
1625318160,28.1,37.3
1625318100,28.1,37.5
1625318040,28.0,37.5
1625317980,28.1,37.6
1625317920,28.0,37.5
1625317860,28.0,37.5
1625317800,28.0,37.6
1625317740,28.0,37.8
1625317680,28.0,37.4
1625317620,27.9,37.9
1625317560,27.9,37.4
1625317500,27.9,37.5
1625317440,27.9,37.8
1625317380,27.8,37.8
1625317320,27.9,38.3
1625317260,27.8,38.1
1625317200,27.7,38.1
1625317140,27.8,38.5
1625317080,27.7,38.6
1625317020,27.7,38.4
1625316960,27.7,38.4
1625316900,27.7,38.3
1625316840,27.7,38.6
1625316780,27.7,38.6
1625316720,27.6,38.5
1625316660,27.7,38.7
1625316600,27.7,38.7
1625316540,27.6,38.7
1625316480,27.6,38.9
1625316420,27.6,38.7
1625316360,27.6,39.0
1625316300,27.5,38.6
1625316240,27.4,38.5
1625316180,27.5,38.7
1625316120,27.4,38.6
1625316060,27.4,38.6
1625316000,27.4,39.1
1625315940,27.4,38.5
1625315880,27.3,38.4
1625315820,27.4,38.5
1625315760,27.3,38.4
